"hgnc_symbol"	"uniprotswissprot"	"uniprot_isoform"	"gene_biotype"
"16241"	"VCAN"	"P13611"	"P13611-1"	"protein_coding"
"16242"	"VCAN"	"P13611"	"P13611-4"	"protein_coding"
"16243"	"VCAN"	"P13611"	"P13611-3"	"protein_coding"
"16244"	"VCAN"	"P13611"	"P13611-2"	"protein_coding"
"16245"	"ZNF799"	"Q96GE5"	"Q96GE5-1"	"protein_coding"
"16246"	"CHRNA2"	"Q15822"	"Q15822-1"	"protein_coding"
"16247"	"CHRNA2"	"Q15822"	"Q15822-2"	"protein_coding"
"16248"	"ATP13A2"	"Q9NQ11"	"Q9NQ11-2"	"protein_coding"
"16249"	"ATP13A2"	"Q9NQ11"	"Q9NQ11-1"	"protein_coding"
"16250"	"ATP13A2"	"Q9NQ11"	"Q9NQ11-3"	"protein_coding"
"16251"	"EPHX2"	"P34913"	"P34913-1"	"protein_coding"
"16252"	"EPHX2"	"P34913"	"P34913-3"	"protein_coding"
"16253"	"EPHX2"	"P34913"	"P34913-2"	"protein_coding"
"16254"	"GPR156"	"Q8NFN8"	"Q8NFN8-1"	"protein_coding"
"16255"	"GPR156"	"Q8NFN8"	"Q8NFN8-2"	"protein_coding"
"16256"	"TAF1A"	"Q15573"	"Q15573-2"	"protein_coding"
"16257"	"TRIM14"	"Q14142"	"Q14142-1"	"protein_coding"
"16258"	"PDZD2"	"O15018"	"O15018-1"	"protein_coding"
"16259"	"TAF1A"	"Q15573"	"Q15573-1"	"protein_coding"
"16260"	"PIP5K1B"	"O14986"	"O14986-1"	"protein_coding"
"16261"	"PIP5K1B"	"O14986"	"O14986-3"	"protein_coding"
"16262"	"PIP5K1B"	"O14986"	"O14986-2"	"protein_coding"
"16263"	"SNCA"	"P37840"	"P37840-3"	"protein_coding"
"16264"	"SNCA"	"P37840"	"P37840-2"	"protein_coding"
"16265"	"SNCA"	"P37840"	"P37840-1"	"protein_coding"
"16266"	"MMRN1"	"Q13201"	"Q13201-1"	"protein_coding"
"16267"	"MSMO1"	"Q15800"	"Q15800-1"	"protein_coding"
"16268"	"MSMO1"	"Q15800"	"Q15800-2"	"protein_coding"
"16269"	"CES3"	"Q6UWW8"	"Q6UWW8-1"	"protein_coding"
"16270"	"CES3"	"Q6UWW8"	"Q6UWW8-2"	"protein_coding"
"16271"	"REX1BD"	"Q96EN9"	"Q96EN9-3"	"protein_coding"
"16272"	"SCARA5"	"Q6ZMJ2"	"Q6ZMJ2-1"	"protein_coding"
"16273"	"REX1BD"	"Q96EN9"	"Q96EN9-1"	"protein_coding"
"16274"	"SCARA5"	"Q6ZMJ2"	"Q6ZMJ2-4"	"protein_coding"
"16275"	"SCARA5"	"Q6ZMJ2"	"Q6ZMJ2-2"	"protein_coding"
"16276"	"SCARA5"	"Q6ZMJ2"	"Q6ZMJ2-3"	"protein_coding"
"16277"	"TTC39B"	"Q5VTQ0"	"Q5VTQ0-5"	"protein_coding"
"16278"	"MAP6"	"Q96JE9"	"Q96JE9-1"	"protein_coding"
"16279"	"MAP6"	"Q96JE9"	"Q96JE9-3"	"protein_coding"
"16280"	"MAP6"	"Q96JE9"	"Q96JE9-2"	"protein_coding"
"16281"	"MASP1"	"P48740"	"P48740-1"	"protein_coding"
"16282"	"HSF4"	"Q9ULV5"	"Q9ULV5-1"	"protein_coding"
"16283"	"MASP1"	"P48740"	"P48740-2"	"protein_coding"
"16284"	"MASP1"	"P48740"	"P48740-4"	"protein_coding"
"16285"	"ACVR1B"	"P36896"	"P36896-1"	"protein_coding"
"16286"	"MASP1"	"P48740"	"P48740-3"	"protein_coding"
"16287"	"HSF4"	"Q9ULV5"	"Q9ULV5-2"	"protein_coding"
"16288"	"ACVR1B"	"P36896"	"P36896-4"	"protein_coding"
"16289"	"ACVR1B"	"P36896"	"P36896-2"	"protein_coding"
"16290"	"ACVR1B"	"P36896"	"P36896-3"	"protein_coding"
"16291"	"ACVR1B"	"P36896"	"P36896-5"	"protein_coding"
"16292"	"TMEM192"	"Q8IY95"	"Q8IY95-1"	"protein_coding"
"16293"	"TMEM192"	"Q8IY95"	"Q8IY95-2"	"protein_coding"
"16294"	"ZNF625"	"Q96I27"	"Q96I27-2"	"protein_coding"
"16295"	"CASP5"	"P51878"	"P51878-5"	"protein_coding"
"16296"	"CASP5"	"P51878"	"P51878-3"	"protein_coding"
"16297"	"CASP5"	"P51878"	"P51878-1"	"protein_coding"
"16298"	"CASP5"	"P51878"	"P51878-2"	"protein_coding"
"16299"	"CASP5"	"P51878"	"P51878-4"	"protein_coding"
"16300"	"FBXO16"	"Q8IX29"	"Q8IX29-1"	"protein_coding"
"16301"	"FBXO16"	"Q8IX29"	"Q8IX29-2"	"protein_coding"
"16302"	"GTF2IRD1"	"Q9UHL9"	"Q9UHL9-1"	"protein_coding"
"16303"	"GTF2IRD1"	"Q9UHL9"	"Q9UHL9-2"	"protein_coding"
"16304"	"GTF2IRD1"	"Q9UHL9"	"Q9UHL9-3"	"protein_coding"
"16305"	"ADAM28"	"Q9UKQ2"	"Q9UKQ2-1"	"protein_coding"
"16306"	"ADAM28"	"Q9UKQ2"	"Q9UKQ2-2"	"protein_coding"
"16307"	"ABCG4"	"Q9H172"	"Q9H172-1"	"protein_coding"
"16308"	"ZNF613"	"Q6PF04"	"Q6PF04-2"	"protein_coding"
"16309"	"ZNF613"	"Q6PF04"	"Q6PF04-1"	"protein_coding"
"16310"	"EML5"	"Q05BV3"	"Q05BV3-5"	"protein_coding"
"16311"	"EML5"	"Q05BV3"	"Q05BV3-1"	"protein_coding"
"16312"	"MCAM"	"P43121"	"P43121-1"	"protein_coding"
"16313"	"FAM161B"	"Q96MY7"	"Q96MY7-1"	"protein_coding"
"16314"	"FAM161B"	"Q96MY7"	"Q96MY7-2"	"protein_coding"
"16315"	"RHBDD2"	"Q6NTF9"	"Q6NTF9-3"	"protein_coding"
"16316"	"RHBDD2"	"Q6NTF9"	"Q6NTF9-1"	"protein_coding"
"16317"	"CCSER1"	"Q9C0I3"	"Q9C0I3-1"	"protein_coding"
"16318"	"CCSER1"	"Q9C0I3"	"Q9C0I3-2"	"protein_coding"
"16319"	"DMPK"	"Q09013"	"Q09013-9"	"protein_coding"
"16320"	"DMPK"	"Q09013"	"Q09013-11"	"protein_coding"
"16321"	"DMPK"	"Q09013"	"Q09013-16"	"protein_coding"
"16322"	"DMPK"	"Q09013"	"Q09013-15"	"protein_coding"
"16323"	"DMPK"	"Q09013"	"Q09013-10"	"protein_coding"
"16324"	"DMPK"	"Q09013"	"Q09013-12"	"protein_coding"
"16325"	"LTBR"	"P36941"	"P36941-2"	"protein_coding"
"16326"	"LTBR"	"P36941"	"P36941-1"	"protein_coding"
"16327"	"PAK6"	"Q9NQU5"	"Q9NQU5-1"	"protein_coding"
"16328"	"PAK6"	"Q9NQU5"	"Q9NQU5-2"	"protein_coding"
"16329"	"ADHFE1"	"Q8IWW8"	"Q8IWW8-2"	"protein_coding"
"16330"	"ADHFE1"	"Q8IWW8"	"Q8IWW8-3"	"protein_coding"
"16331"	"ADHFE1"	"Q8IWW8"	"Q8IWW8-1"	"protein_coding"
"16332"	"PIF1"	"Q9H611"	"Q9H611-1"	"protein_coding"
"16333"	"PIF1"	"Q9H611"	"Q9H611-3"	"protein_coding"
"16334"	"ANKDD1A"	"Q495B1"	"Q495B1-5"	"protein_coding"
"16335"	"SLC35A1"	"P78382"	"P78382-2"	"protein_coding"
"16336"	"SLC35A1"	"P78382"	"P78382-1"	"protein_coding"
"16337"	"CREB3L4"	"Q8TEY5"	"Q8TEY5-1"	"protein_coding"
"16338"	"CREB3L4"	"Q8TEY5"	"Q8TEY5-2"	"protein_coding"
"16339"	"CABP2"	"Q9NPB3"	"Q9NPB3-2"	"protein_coding"
"16340"	"CABP2"	"Q9NPB3"	"Q9NPB3-1"	"protein_coding"
"16341"	"TMEM175"	"Q9BSA9"	"Q9BSA9-1"	"protein_coding"
"16342"	"TMEM175"	"Q9BSA9"	"Q9BSA9-2"	"protein_coding"
"16343"	"PKD1L1"	"Q8TDX9"	"Q8TDX9-1"	"protein_coding"
"16344"	"ATP2B3"	"Q16720"	"Q16720-1"	"protein_coding"
"16345"	"ATP2B3"	"Q16720"	"Q16720-2"	"protein_coding"
"16346"	"ATP2B3"	"Q16720"	"Q16720-3"	"protein_coding"
"16347"	"ATP2B3"	"Q16720"	"Q16720-6"	"protein_coding"
"16348"	"SLC26A1"	"Q9H2B4"	"Q9H2B4-2"	"protein_coding"
"16349"	"RAET1E"	"Q8TD07"	"Q8TD07-1"	"protein_coding"
"16350"	"RAET1E"	"Q8TD07"	"Q8TD07-3"	"protein_coding"
"16351"	"RAET1E"	"Q8TD07"	"Q8TD07-2"	"protein_coding"
"16352"	"SLC26A1"	"Q9H2B4"	"Q9H2B4-1"	"protein_coding"
"16353"	"RAET1E"	"Q8TD07"	"Q8TD07-4"	"protein_coding"
"16354"	"MFSD5"	"Q6N075"	"Q6N075-2"	"protein_coding"
"16355"	"MFSD5"	"Q6N075"	"Q6N075-1"	"protein_coding"
"16356"	"ZNF415"	"Q09FC8"	"Q09FC8-3"	"protein_coding"
"16357"	"ZNF415"	"Q09FC8"	"Q09FC8-5"	"protein_coding"
"16358"	"ZNF415"	"Q09FC8"	"Q09FC8-6"	"protein_coding"
"16359"	"SLC22A9"	"Q8IVM8"	"Q8IVM8-1"	"protein_coding"
"16360"	"SLC22A9"	"Q8IVM8"	"Q8IVM8-2"	"protein_coding"
"16361"	"PCSK1"	"P29120"	"P29120-1"	"protein_coding"
"16362"	"PCSK1"	"P29120"	"P29120-2"	"protein_coding"
"16363"	"FGF13"	"Q92913"	"Q92913-1"	"protein_coding"
"16364"	"FGF13"	"Q92913"	"Q92913-2"	"protein_coding"
"16365"	"FGF13"	"Q92913"	"Q92913-3"	"protein_coding"
"16366"	"FGF13"	"Q92913"	"Q92913-5"	"protein_coding"
"16367"	"FGF13"	"Q92913"	"Q92913-4"	"protein_coding"
"16368"	"DGKE"	"P52429"	"P52429-2"	"protein_coding"
"16369"	"DGKE"	"P52429"	"P52429-1"	"protein_coding"
"16370"	"KCNA2"	"P16389"	"P16389-1"	"protein_coding"
"16371"	"KCNA2"	"P16389"	"P16389-2"	"protein_coding"
"16372"	"SYBU"	"Q9NX95"	"Q9NX95-1"	"protein_coding"
"16373"	"SLC1A6"	"P48664"	"P48664-1"	"protein_coding"
"16374"	"SLC1A6"	"P48664"	"P48664-2"	"protein_coding"
"16375"	"THEMIS"	"Q8N1K5"	"Q8N1K5-4"	"protein_coding"
"16376"	"SYBU"	"Q9NX95"	"Q9NX95-3"	"protein_coding"
"16377"	"SYBU"	"Q9NX95"	"Q9NX95-2"	"protein_coding"
"16378"	"SYBU"	"Q9NX95"	"Q9NX95-4"	"protein_coding"
"16379"	"SYBU"	"Q9NX95"	"Q9NX95-5"	"protein_coding"
"16380"	"TBCCD1"	"Q9NVR7"	"Q9NVR7-1"	"protein_coding"
"16381"	"TBCCD1"	"Q9NVR7"	"Q9NVR7-2"	"protein_coding"
"16382"	"IL32"	"P24001"	"P24001-2"	"protein_coding"
"16383"	"IL32"	"P24001"	"P24001-1"	"protein_coding"
"16384"	"SP7"	"Q8TDD2"	"Q8TDD2-1"	"protein_coding"
"16385"	"SP7"	"Q8TDD2"	"Q8TDD2-2"	"protein_coding"
"16386"	"IL32"	"P24001"	"P24001-3"	"protein_coding"
"16387"	"IL32"	"P24001"	"P24001-4"	"protein_coding"
"16388"	"ZSCAN5A"	"Q9BUG6"	"Q9BUG6-1"	"protein_coding"
"16389"	"IL32"	"P24001"	"P24001-5"	"protein_coding"
"16390"	"IL32"	"P24001"	"P24001-6"	"protein_coding"
"16391"	"IL32"	"P24001"	"P24001-7"	"protein_coding"
"16392"	"DOCK4"	"Q8N1I0"	"Q8N1I0-1"	"protein_coding"
"16393"	"DOCK4"	"Q8N1I0"	"Q8N1I0-3"	"protein_coding"
"16394"	"IL5RA"	"Q01344"	"Q01344-1"	"protein_coding"
"16395"	"IL5RA"	"Q01344"	"Q01344-4"	"protein_coding"
"16396"	"IL5RA"	"Q01344"	"Q01344-2"	"protein_coding"
"16397"	"IL5RA"	"Q01344"	"Q01344-3"	"protein_coding"
"16398"	"PCDH15"	"Q96QU1"	"Q96QU1-6"	"protein_coding"
"16399"	"PCDH15"	"Q96QU1"	"Q96QU1-4"	"protein_coding"
"16400"	"PCDH15"	"Q96QU1"	"Q96QU1-1"	"protein_coding"
"16401"	"FASTK"	"Q14296"	"Q14296-1"	"protein_coding"
"16402"	"FASTK"	"Q14296"	"Q14296-2"	"protein_coding"
"16403"	"FASTK"	"Q14296"	"Q14296-3"	"protein_coding"
"16404"	"ESRP1"	"Q6NXG1"	"Q6NXG1-5"	"protein_coding"
"16405"	"PCDH15"	"Q96QU1"	"Q96QU1-3"	"protein_coding"
"16406"	"ESRP1"	"Q6NXG1"	"Q6NXG1-3"	"protein_coding"
"16407"	"ESRP1"	"Q6NXG1"	"Q6NXG1-1"	"protein_coding"
"16408"	"ESRP1"	"Q6NXG1"	"Q6NXG1-2"	"protein_coding"
"16409"	"ZNF551"	"Q7Z340"	"Q7Z340-1"	"protein_coding"
"16410"	"NDUFAF6"	"Q330K2"	"Q330K2-1"	"protein_coding"
"16411"	"NDUFAF6"	"Q330K2"	"Q330K2-3"	"protein_coding"
"16412"	"EXD2"	"Q9NVH0"	"Q9NVH0-1"	"protein_coding"
"16413"	"EXD2"	"Q9NVH0"	"Q9NVH0-2"	"protein_coding"
"16414"	"USH1C"	"Q9Y6N9"	"Q9Y6N9-3"	"protein_coding"
"16415"	"TAF1B"	"Q53T94"	"Q53T94-1"	"protein_coding"
"16416"	"USH1C"	"Q9Y6N9"	"Q9Y6N9-2"	"protein_coding"
"16417"	"USH1C"	"Q9Y6N9"	"Q9Y6N9-4"	"protein_coding"
"16418"	"USH1C"	"Q9Y6N9"	"Q9Y6N9-5"	"protein_coding"
"16419"	"USH1C"	"Q9Y6N9"	"Q9Y6N9-1"	"protein_coding"
"16420"	"CCDC110"	"Q8TBZ0"	"Q8TBZ0-2"	"protein_coding"
"16421"	"NIPA2"	"Q8N8Q9"	"Q8N8Q9-2"	"protein_coding"
"16422"	"CCDC110"	"Q8TBZ0"	"Q8TBZ0-1"	"protein_coding"
"16423"	"NIPA2"	"Q8N8Q9"	"Q8N8Q9-1"	"protein_coding"
"16424"	"CFAP57"	"Q96MR6"	"Q96MR6-1"	"protein_coding"
"16425"	"CFAP57"	"Q96MR6"	"Q96MR6-2"	"protein_coding"
"16426"	"OTOG"	"Q6ZRI0"	"Q6ZRI0-1"	"protein_coding"
"16427"	"GRHL1"	"Q9NZI5"	"Q9NZI5-1"	"protein_coding"
"16428"	"GRHL1"	"Q9NZI5"	"Q9NZI5-3"	"protein_coding"
"16429"	"GRHL1"	"Q9NZI5"	"Q9NZI5-2"	"protein_coding"
"16430"	"ACOT6"	"Q3I5F7"	"Q3I5F7-1"	"protein_coding"
"16431"	"ACOT6"	"Q3I5F7"	"Q3I5F7-2"	"protein_coding"
"16432"	"CYFIP1"	"Q7L576"	"Q7L576-2"	"protein_coding"
"16433"	"KLK11"	"Q9UBX7"	"Q9UBX7-1"	"protein_coding"
"16434"	"KLK11"	"Q9UBX7"	"Q9UBX7-2"	"protein_coding"
"16435"	"KLK11"	"Q9UBX7"	"Q9UBX7-4"	"protein_coding"
"16436"	"SAMD15"	"Q9P1V8"	"Q9P1V8-1"	"protein_coding"
"16437"	"CYP19A1"	"P11511"	"P11511-1"	"protein_coding"
"16438"	"SIGLEC7"	"Q9Y286"	"Q9Y286-1"	"protein_coding"
"16439"	"SIGLEC7"	"Q9Y286"	"Q9Y286-2"	"protein_coding"
"16440"	"PTGES3L"	"E9PB15"	"E9PB15-3"	"protein_coding"
"16441"	"SIGLEC7"	"Q9Y286"	"Q9Y286-3"	"protein_coding"
"16442"	"SIGLEC7"	"Q9Y286"	"Q9Y286-4"	"protein_coding"
"16443"	"CYP19A1"	"P11511"	"P11511-2"	"protein_coding"
"16444"	"ZDHHC7"	"Q9NXF8"	"Q9NXF8-1"	"protein_coding"
"16445"	"ZDHHC7"	"Q9NXF8"	"Q9NXF8-2"	"protein_coding"
"16446"	"CD33"	"P20138"	"P20138-3"	"protein_coding"
"16447"	"CD33"	"P20138"	"P20138-1"	"protein_coding"
"16448"	"CD33"	"P20138"	"P20138-2"	"protein_coding"
"16449"	"KIAA0513"	"O60268"	"O60268-3"	"protein_coding"
"16450"	"KIAA0513"	"O60268"	"O60268-2"	"protein_coding"
"16451"	"KIAA0513"	"O60268"	"O60268-1"	"protein_coding"
"16452"	"ERI2"	"A8K979"	"A8K979-4"	"protein_coding"
"16453"	"ERI2"	"A8K979"	"A8K979-1"	"protein_coding"
"16454"	"SAMD14"	"Q8IZD0"	"Q8IZD0-1"	"protein_coding"
"16455"	"ERI2"	"A8K979"	"A8K979-2"	"protein_coding"
"16456"	"ERI2"	"A8K979"	"A8K979-3"	"protein_coding"
"16457"	"SAMD14"	"Q8IZD0"	"Q8IZD0-2"	"protein_coding"
"16458"	"SGCB"	"Q16585"	"Q16585-1"	"protein_coding"
"16459"	"SIGLEC10"	"Q96LC7"	"Q96LC7-1"	"protein_coding"
"16460"	"SIGLEC10"	"Q96LC7"	"Q96LC7-6"	"protein_coding"
"16461"	"SIGLEC10"	"Q96LC7"	"Q96LC7-2"	"protein_coding"
"16462"	"SIGLEC10"	"Q96LC7"	"Q96LC7-8"	"protein_coding"
"16463"	"SIGLEC10"	"Q96LC7"	"Q96LC7-7"	"protein_coding"
"16464"	"SIGLEC10"	"Q96LC7"	"Q96LC7-3"	"protein_coding"
"16465"	"EME1"	"Q96AY2"	"Q96AY2-2"	"protein_coding"
"16466"	"EME1"	"Q96AY2"	"Q96AY2-1"	"protein_coding"
"16467"	"SUN3"	"Q8TAQ9"	"Q8TAQ9-1"	"protein_coding"
"16468"	"SUN3"	"Q8TAQ9"	"Q8TAQ9-3"	"protein_coding"
"16469"	"SUN3"	"Q8TAQ9"	"Q8TAQ9-2"	"protein_coding"
"16470"	"CCDC71L"	"Q8N9Z2"	"Q8N9Z2-1"	"protein_coding"
"16471"	"ZSCAN32"	"Q9NX65"	"Q9NX65-3"	"protein_coding"
"16472"	"ZSCAN32"	"Q9NX65"	"Q9NX65-1"	"protein_coding"
"16473"	"ZSCAN32"	"Q9NX65"	"Q9NX65-2"	"protein_coding"
"16474"	"PCGF3"	"Q3KNV8"	"Q3KNV8-1"	"protein_coding"
"16475"	"TKTL1"	"P51854"	"P51854-3"	"protein_coding"
"16476"	"TKTL1"	"P51854"	"P51854-4"	"protein_coding"
"16477"	"CCDC113"	"Q9H0I3"	"Q9H0I3-1"	"protein_coding"
"16478"	"CCDC113"	"Q9H0I3"	"Q9H0I3-2"	"protein_coding"
"16479"	"SH3BP5"	"O60239"	"O60239-1"	"protein_coding"
"16480"	"SH3BP5"	"O60239"	"O60239-2"	"protein_coding"
"16481"	"METTL6"	"Q8TCB7"	"Q8TCB7-1"	"protein_coding"
"16482"	"C6orf89"	"Q6UWU4"	"Q6UWU4-3"	"protein_coding"
"16483"	"METTL6"	"Q8TCB7"	"Q8TCB7-2"	"protein_coding"
"16484"	"C6orf89"	"Q6UWU4"	"Q6UWU4-2"	"protein_coding"
"16485"	"C6orf89"	"Q6UWU4"	"Q6UWU4-1"	"protein_coding"
"16486"	"NRCAM"	"Q92823"	"Q92823-1"	"protein_coding"
"16487"	"NRCAM"	"Q92823"	"Q92823-4"	"protein_coding"
"16488"	"PI16"	"Q6UXB8"	"Q6UXB8-1"	"protein_coding"
"16489"	"NRCAM"	"Q92823"	"Q92823-6"	"protein_coding"
"16490"	"PIM1"	"P11309"	"P11309-1"	"protein_coding"
"16491"	"COLQ"	"Q9Y215"	"Q9Y215-1"	"protein_coding"
"16492"	"COLQ"	"Q9Y215"	"Q9Y215-7"	"protein_coding"
"16493"	"PHKG1"	"Q16816"	"Q16816-1"	"protein_coding"
"16494"	"COLQ"	"Q9Y215"	"Q9Y215-2"	"protein_coding"
"16495"	"COLQ"	"Q9Y215"	"Q9Y215-3"	"protein_coding"
"16496"	"PHKG1"	"Q16816"	"Q16816-2"	"protein_coding"
"16497"	"HOXA10"	"P31260"	"P31260-1"	"protein_coding"
"16498"	"HOXA10"	"P31260"	"P31260-2"	"protein_coding"
"16499"	"VNN2"	"O95498"	"O95498-1"	"protein_coding"
"16500"	"VNN2"	"O95498"	"O95498-6"	"protein_coding"
"16501"	"VNN2"	"O95498"	"O95498-2"	"protein_coding"
"16502"	"VNN2"	"O95498"	"O95498-4"	"protein_coding"
"16503"	"VNN2"	"O95498"	"O95498-3"	"protein_coding"
"16504"	"CADPS2"	"Q86UW7"	"Q86UW7-2"	"protein_coding"
"16505"	"CADPS2"	"Q86UW7"	"Q86UW7-1"	"protein_coding"
"16506"	"CCDC120"	"Q96HB5"	"Q96HB5-1"	"protein_coding"
"16507"	"CCDC120"	"Q96HB5"	"Q96HB5-4"	"protein_coding"
"16508"	"RNFT2"	"Q96EX2"	"Q96EX2-1"	"protein_coding"
"16509"	"CCDC120"	"Q96HB5"	"Q96HB5-2"	"protein_coding"
"16510"	"RNFT2"	"Q96EX2"	"Q96EX2-5"	"protein_coding"
"16511"	"COL13A1"	"Q5TAT6"	"Q5TAT6-1"	"protein_coding"
"16512"	"CRLF2"	"Q9HC73"	"Q9HC73-1"	"protein_coding"
"16513"	"CRLF2"	"Q9HC73"	"Q9HC73-3"	"protein_coding"
"16514"	"COL13A1"	"Q5TAT6"	"Q5TAT6-2"	"protein_coding"
"16515"	"MARCHF3"	"Q86UD3"	"Q86UD3-1"	"protein_coding"
"16516"	"MARCHF3"	"Q86UD3"	"Q86UD3-2"	"protein_coding"
"16517"	"COL13A1"	"Q5TAT6"	"Q5TAT6-10"	"protein_coding"
"16518"	"COL13A1"	"Q5TAT6"	"Q5TAT6-4"	"protein_coding"
"16519"	"COL13A1"	"Q5TAT6"	"Q5TAT6-11"	"protein_coding"
"16520"	"COL13A1"	"Q5TAT6"	"Q5TAT6-8"	"protein_coding"
"16521"	"RUNDC3B"	"Q96NL0"	"Q96NL0-1"	"protein_coding"
"16522"	"RUNDC3B"	"Q96NL0"	"Q96NL0-4"	"protein_coding"
"16523"	"RUNDC3B"	"Q96NL0"	"Q96NL0-5"	"protein_coding"
"16524"	"PLA2G4F"	"Q68DD2"	"Q68DD2-1"	"protein_coding"
"16525"	"TTC6"	"Q86TZ1"	"Q86TZ1-1"	"protein_coding"
"16526"	"NECAB2"	"Q7Z6G3"	"Q7Z6G3-1"	"protein_coding"
"16527"	"NECAB2"	"Q7Z6G3"	"Q7Z6G3-2"	"protein_coding"
"16528"	"MIS18BP1"	"Q6P0N0"	"Q6P0N0-1"	"protein_coding"
"16529"	"PKIB"	"Q9C010"	"Q9C010-2"	"protein_coding"
"16530"	"PKIB"	"Q9C010"	"Q9C010-1"	"protein_coding"
"16531"	"SNX24"	"Q9Y343"	"Q9Y343-1"	"protein_coding"
"16532"	"SNX24"	"Q9Y343"	"Q9Y343-2"	"protein_coding"
"16533"	"ABCC12"	"Q96J65"	"Q96J65-4"	"protein_coding"
"16534"	"ABCC12"	"Q96J65"	"Q96J65-2"	"protein_coding"
"16535"	"ABCC12"	"Q96J65"	"Q96J65-3"	"protein_coding"
"16536"	"NOX5"	"Q96PH1"	"Q96PH1-6"	"protein_coding"
"16537"	"NOX5"	"Q96PH1"	"Q96PH1-4"	"protein_coding"
"16538"	"NOX5"	"Q96PH1"	"Q96PH1-2"	"protein_coding"
"16539"	"FANCM"	"Q8IYD8"	"Q8IYD8-1"	"protein_coding"
"16540"	"FANCM"	"Q8IYD8"	"Q8IYD8-2"	"protein_coding"
"16541"	"NDUFB10"	"O96000"	"O96000-1"	"protein_coding"
"16542"	"FANCM"	"Q8IYD8"	"Q8IYD8-3"	"protein_coding"
"16543"	"NDUFB10"	"O96000"	"O96000-2"	"protein_coding"
"16544"	"SLC6A9"	"P48067"	"P48067-2"	"protein_coding"
"16545"	"SLC6A9"	"P48067"	"P48067-3"	"protein_coding"
"16546"	"SLC6A9"	"P48067"	"P48067-1"	"protein_coding"
"16547"	"C12orf56"	"Q8IXR9"	"Q8IXR9-2"	"protein_coding"
"16548"	"C12orf56"	"Q8IXR9"	"Q8IXR9-1"	"protein_coding"
"16549"	"HHIPL1"	"Q96JK4"	"Q96JK4-1"	"protein_coding"
"16550"	"HHIPL1"	"Q96JK4"	"Q96JK4-2"	"protein_coding"
"16551"	"CYP46A1"	"Q9Y6A2"	"Q9Y6A2-1"	"protein_coding"
"16552"	"CYP46A1"	"Q9Y6A2"	"Q9Y6A2-2"	"protein_coding"
"16553"	"CELSR3"	"Q9NYQ7"	"Q9NYQ7-1"	"protein_coding"
"16554"	"THAP1"	"Q9NVV9"	"Q9NVV9-1"	"protein_coding"
"16555"	"THAP1"	"Q9NVV9"	"Q9NVV9-2"	"protein_coding"
"16556"	"TENM1"	"Q9UKZ4"	"Q9UKZ4-1"	"protein_coding"
"16557"	"C10orf90"	"Q96M02"	"Q96M02-1"	"protein_coding"
"16558"	"IP6K2"	"Q9UHH9"	"Q9UHH9-1"	"protein_coding"
"16559"	"IP6K2"	"Q9UHH9"	"Q9UHH9-2"	"protein_coding"
"16560"	"IP6K2"	"Q9UHH9"	"Q9UHH9-6"	"protein_coding"
"16561"	"IP6K2"	"Q9UHH9"	"Q9UHH9-3"	"protein_coding"
"16562"	"IP6K2"	"Q9UHH9"	"Q9UHH9-4"	"protein_coding"
"16563"	"IP6K2"	"Q9UHH9"	"Q9UHH9-5"	"protein_coding"
"16564"	"ENOX2"	"Q16206"	"Q16206-1"	"protein_coding"
"16565"	"ENOX2"	"Q16206"	"Q16206-2"	"protein_coding"
"16566"	"PAX2"	"Q02962"	"Q02962-3"	"protein_coding"
"16567"	"PAX2"	"Q02962"	"Q02962-4"	"protein_coding"
"16568"	"PAX2"	"Q02962"	"Q02962-1"	"protein_coding"
"16569"	"LNX1"	"Q8TBB1"	"Q8TBB1-2"	"protein_coding"
"16570"	"LNX1"	"Q8TBB1"	"Q8TBB1-1"	"protein_coding"
"16571"	"ZNF747"	"Q9BV97"	"Q9BV97-2"	"protein_coding"
"16572"	"ZNF747"	"Q9BV97"	"Q9BV97-1"	"protein_coding"
"16573"	"ZNF747"	"Q9BV97"	"Q9BV97-3"	"protein_coding"
"16574"	"ARPC4"	"P59998"	"P59998-4"	"protein_coding"
"16575"	"RIMS1"	"Q86UR5"	"Q86UR5-1"	"protein_coding"
"16576"	"ARPC4"	"P59998"	"P59998-1"	"protein_coding"
"16577"	"ARPC4"	"P59998"	"P59998-3"	"protein_coding"
"16578"	"RIMS1"	"Q86UR5"	"Q86UR5-3"	"protein_coding"
"16579"	"RIMS1"	"Q86UR5"	"Q86UR5-5"	"protein_coding"
"16580"	"RIMS1"	"Q86UR5"	"Q86UR5-6"	"protein_coding"
"16581"	"RIMS1"	"Q86UR5"	"Q86UR5-8"	"protein_coding"
"16582"	"PIGX"	"Q8TBF5"	"Q8TBF5-1"	"protein_coding"
"16583"	"RIMS1"	"Q86UR5"	"Q86UR5-7"	"protein_coding"
"16584"	"PIGX"	"Q8TBF5"	"Q8TBF5-2"	"protein_coding"
"16585"	"RIMS1"	"Q86UR5"	"Q86UR5-4"	"protein_coding"
"16586"	"RIMS1"	"Q86UR5"	"Q86UR5-12"	"protein_coding"
"16587"	"RIMS1"	"Q86UR5"	"Q86UR5-13"	"protein_coding"
"16588"	"RIMS1"	"Q86UR5"	"Q86UR5-10"	"protein_coding"
"16589"	"RIMS1"	"Q86UR5"	"Q86UR5-9"	"protein_coding"
"16590"	"PRDM6"	"Q9NQX0"	"Q9NQX0-3"	"protein_coding"
